,Id,name,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total,JF,MAM,JJAS,OND
40577,181901,AJMER,1985,0.1,0.0,0.5,0.4,27.5,6.2,98.3,154.5,21.0,18.8,0.0,4.5,331.8,0.1,28.4,280.0,23.3
40578,181901,AJMER,1986,0.1,10.5,0.0,0.0,12.3,27.3,149.8,75.0,7.9,0.0,0.0,0.0,282.9,10.6,12.3,260.0,0.0
40579,181901,AJMER,1987,2.7,0.8,0.0,0.0,12.9,48.8,57.8,100.9,4.8,0.0,0.0,8.2,237.0,3.5,12.9,212.4,8.2
40580,181901,AJMER,1988,1.0,0.0,1.7,0.4,0.4,59.5,208.5,90.2,58.2,0.0,0.0,0.0,419.8,1.0,2.5,416.3,0.0
40581,181901,AJMER,1989,6.3,0.1,0.0,0.2,0.0,27.6,66.6,230.1,14.7,0.0,0.0,0.3,346.0,6.4,0.2,339.0,0.3
40582,181901,AJMER,1990,0.0,13.3,0.3,0.3,12.7,65.0,146.1,221.8,73.0,2.4,5.3,0.0,540.1,13.3,13.2,505.8,7.7
40583,181901,AJMER,1991,0.0,0.6,0.4,12.7,0.0,10.4,181.5,162.9,50.0,0.0,0.5,3.3,422.3,0.6,13.1,404.7,3.9
40584,181901,AJMER,1992,7.4,1.2,1.1,0.0,2.1,2.4,138.3,239.5,92.0,1.5,0.0,0.0,485.4,8.6,3.1,472.2,1.5
40585,181901,AJMER,1993,0.0,1.6,0.1,8.8,2.1,85.3,195.3,27.9,39.9,4.7,0.1,0.0,365.7,1.6,11.0,348.3,4.8
40586,181901,AJMER,1994,28.7,0.0,0.0,3.4,0.2,67.3,312.4,158.0,52.5,0.0,0.0,0.0,622.5,28.7,3.6,590.2,0.0
40587,181901,AJMER,1995,5.3,1.9,3.0,2.1,0.0,23.0,330.0,112.1,44.9,0.3,0.0,0.0,522.7,7.2,5.2,510.0,0.3
40588,181901,AJMER,1996,3.8,0.4,0.7,3.1,6.7,116.2,232.1,282.5,94.9,2.5,0.0,0.0,742.8,4.2,10.4,725.6,2.5
40589,181901,AJMER,1997,0.0,0.0,1.3,27.9,38.8,101.0,148.0,278.3,97.0,47.8,7.1,5.9,753.1,0.0,68.0,624.2,60.8
40590,181901,AJMER,1998,0.0,1.1,4.4,3.8,0.0,39.7,149.6,89.6,119.0,68.3,0.0,0.0,475.6,1.1,8.2,398.0,68.4
40591,181901,AJMER,1999,0.7,5.2,0.0,0.0,8.2,63.3,172.4,40.8,32.2,18.8,0.0,0.0,341.5,5.9,8.2,308.7,18.8
40592,181901,AJMER,2000,0.0,0.4,0.2,0.3,26.8,5.8,246.5,77.7,8.6,0.0,0.0,0.0,366.4,0.4,27.3,338.6,0.0
40593,181901,AJMER,2001,0.3,0.0,0.0,7.2,37.3,69.4,259.4,107.9,5.4,14.1,0.0,0.0,501.1,0.3,44.5,442.1,14.1
40594,181901,AJMER,2002,0.0,17.6,0.0,2.5,14.5,48.2,20.0,71.1,26.2,0.0,0.0,8.9,209.2,17.6,17.1,165.6,8.9
40595,181901,AJMER,2003,0.1,41.6,0.0,0.0,0.5,56.7,170.1,159.1,35.9,0.0,0.0,0.0,464.1,41.7,0.5,421.8,0.0
40596,181901,AJMER,2004,0.9,0.0,0.0,0.0,13.4,17.2,106.6,260.4,10.5,19.2,0.0,0.0,428.3,0.9,13.4,394.8,19.2
40597,181901,AJMER,2005,0.0,0.7,6.8,20.5,0.9,42.5,143.4,55.6,214.0,0.0,0.0,0.0,484.4,0.7,28.2,455.5,0.0
40598,181901,AJMER,2006,0.0,0.0,6.4,0.7,15.1,48.0,114.0,222.4,48.5,0.4,0.0,0.0,455.5,0.0,22.3,432.8,0.4
40599,181901,AJMER,2007,0.7,9.2,11.1,0.3,0.5,36.2,187.5,114.4,35.9,0.0,0.0,0.2,396.0,9.9,11.8,374.1,0.2
40600,181901,AJMER,2008,0.0,0.0,1.0,15.3,21.3,102.2,82.0,160.6,80.0,11.3,0.0,0.0,473.6,0.0,37.5,424.8,11.3
40601,181901,AJMER,2009,0.8,0.0,7.4,0.1,2.9,15.5,153.1,62.6,18.3,1.5,3.4,0.0,265.5,0.8,10.4,249.5,4.9
40602,181901,AJMER,2010,1.0,0.7,0.1,0.5,0.0,5.7,143.9,284.2,102.7,0.1,81.8,4.6,625.3,1.7,0.6,536.4,86.5
40603,181901,AJMER,2011,0.0,26.3,0.0,0.2,0.6,90.5,118.2,261.2,136.5,0.0,0.0,0.0,633.6,26.3,0.9,606.4,0.0
40604,181901,AJMER,2012,0.5,0.0,0.0,3.7,12.9,7.3,91.1,376.7,104.4,0.1,0.0,0.0,596.7,0.5,16.6,579.5,0.1
40605,181901,AJMER,2013,7.9,12.2,0.0,0.4,0.1,74.6,144.9,161.3,165.6,11.4,1.7,0.0,579.9,20.1,0.5,546.4,13.0
40606,181901,AJMER,2014,10.8,5.1,4.0,4.2,16.2,4.4,152.7,264.7,107.9,6.6,0.0,0.0,576.6,15.9,24.4,529.7,6.6
40607,181901,AJMER,2015,12.4,0.0,49.6,15.1,0.1,51.5,217.3,111.8,4.1,0.0,0.0,0.0,461.9,12.4,64.8,384.7,0.0
40608,181901,AJMER,2016,0.0,1.5,0.2,0.0,1.2,69.4,195.2,250.0,22.8,62.8,0.0,0.0,603.1,1.5,1.4,537.4,62.8
40609,181901,AJMER,2017,8.5,0.0,8.8,0.4,34.1,128.9,190.5,138.9,28.4,0.0,0.0,1.7,540.2,8.5,43.3,486.7,1.7
40610,181901,AJMER,2018,0.0,0.0,0.0,0.3,1.9,52.0,147.8,94.1,127.1,0.1,0.0,0.2,423.4,0.0,2.1,421.0,0.3
40611,181901,AJMER,2019,9.7,0.2,0.1,11.5,4.1,31.2,310.6,346.2,75.7,12.1,3.6,6.8,811.8,10.0,15.7,763.7,22.5
