,Id,name,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total,JF,MAM,JJAS,OND
29296,261202,AKOLA,1945,16.4,0.0,0.0,1.1,0.8,84.7,258.4,152.6,360.1,15.0,0.1,0.0,889.2,16.4,1.9,855.8,15.1
29297,261202,AKOLA,1946,0.0,1.6,0.0,2.4,12.4,112.8,269.3,116.4,104.1,0.8,183.7,18.2,821.7,1.6,14.8,602.6,202.7
29298,261202,AKOLA,1947,25.6,7.6,21.1,5.2,1.7,55.8,161.3,198.8,204.0,3.1,0.0,32.8,717.0,33.2,28.0,619.9,35.9
29299,261202,AKOLA,1948,50.4,4.0,3.6,2.4,0.0,126.3,231.2,139.3,143.7,5.1,159.2,0.0,865.4,54.5,6.0,640.5,164.4
29300,261202,AKOLA,1949,0.0,0.2,0.1,0.0,44.6,154.5,397.4,104.9,340.1,107.9,0.0,0.0,1149.6,0.3,44.6,996.8,107.9
29301,261202,AKOLA,1950,0.0,11.4,0.0,0.2,12.8,40.1,226.8,63.1,133.0,17.7,0.0,23.4,528.6,11.4,13.1,463.0,41.1
29302,261202,AKOLA,1951,7.0,0.0,1.5,4.9,6.3,211.0,258.2,133.2,114.2,75.5,0.0,0.0,812.0,7.0,12.7,716.7,75.5
29303,261202,AKOLA,1952,0.0,7.1,0.0,2.5,10.1,107.9,173.5,108.0,53.8,16.2,0.0,1.7,480.8,7.1,12.6,443.2,17.9
29304,261202,AKOLA,1953,0.1,0.0,0.0,20.8,0.0,122.6,237.8,198.3,61.1,30.4,0.0,0.0,671.2,0.1,20.8,619.8,30.4
29305,261202,AKOLA,1954,0.0,1.1,8.6,0.3,1.2,91.4,272.5,149.9,177.2,3.1,0.0,0.1,705.2,1.1,10.0,691.0,3.2
29306,261202,AKOLA,1955,6.8,0.1,1.0,2.8,0.0,268.5,171.8,222.5,138.6,110.7,0.0,0.0,922.9,6.9,3.8,801.5,110.7
29307,261202,AKOLA,1956,5.0,0.0,0.7,0.0,71.3,198.0,192.7,81.2,169.4,55.8,-999.9,-999.9,-999.9,5.0,72.0,641.4,-999.9
29308,261202,AKOLA,1957,0.4,0.0,39.9,14.6,20.1,199.8,122.8,127.7,137.9,7.1,0.0,0.0,670.4,0.4,74.6,588.3,7.1
29309,261202,AKOLA,1958,0.0,0.0,0.7,2.0,0.0,92.7,174.0,199.4,41.4,33.4,52.7,0.0,596.2,0.0,2.7,507.5,86.1
29310,261202,AKOLA,1959,0.0,0.0,0.0,22.5,0.1,80.3,377.7,191.4,568.1,63.5,1.6,0.0,1305.3,0.0,22.6,1217.5,65.2
29311,261202,AKOLA,1960,48.3,0.0,25.4,1.0,8.0,168.0,194.2,129.1,106.7,76.5,0.0,0.1,757.2,48.3,34.4,598.0,76.6
29312,261202,AKOLA,1961,0.0,2.7,8.9,3.6,25.0,95.8,231.0,148.2,251.0,149.9,0.0,5.1,921.1,2.7,37.5,726.0,154.9
29313,261202,AKOLA,1962,8.7,0.2,26.0,18.4,21.6,30.2,251.4,151.0,240.6,14.0,14.4,54.8,831.5,8.9,66.0,673.3,83.2
29314,261202,AKOLA,1963,2.2,13.2,12.7,0.0,2.2,195.8,149.4,233.4,46.3,89.9,0.0,0.0,745.2,15.4,14.9,624.9,89.9
29315,261202,AKOLA,1964,0.0,0.0,4.8,2.8,0.0,192.5,198.8,175.0,156.2,29.7,0.0,0.0,760.0,0.0,7.7,722.6,29.7
29316,261202,AKOLA,1965,30.0,3.7,0.0,14.8,0.0,85.2,262.3,175.3,45.8,2.5,0.0,1.1,621.0,33.7,14.9,568.7,3.7
29317,261202,AKOLA,1966,9.1,0.0,9.1,0.0,15.3,28.1,317.0,126.5,97.1,2.7,85.8,10.3,701.3,9.1,24.5,568.8,98.9
29318,261202,AKOLA,1967,0.0,0.0,17.5,1.4,0.0,119.9,323.7,90.5,63.1,12.9,0.0,84.1,713.1,0.0,18.9,597.2,97.0
29319,261202,AKOLA,1968,3.0,11.2,21.0,9.0,0.0,39.7,138.3,257.0,117.4,13.7,2.6,0.8,613.7,14.2,30.0,552.3,17.1
29320,261202,AKOLA,1969,3.2,0.0,0.0,0.0,0.0,37.6,196.8,109.7,223.0,11.2,16.8,0.0,598.5,3.2,0.0,567.2,28.0
29321,261202,AKOLA,1970,0.6,3.4,2.2,1.3,10.8,283.6,122.7,385.2,221.2,21.9,0.0,0.0,1053.0,4.0,14.4,1012.7,21.9
29322,261202,AKOLA,1971,0.0,0.7,2.5,0.0,35.9,102.3,54.6,236.2,65.1,87.0,0.0,0.0,584.5,0.7,38.5,458.3,87.0
29323,261202,AKOLA,1972,0.0,0.0,0.0,1.3,2.4,117.8,116.9,307.1,64.0,2.2,9.7,7.9,629.3,0.0,3.7,605.8,19.9
29324,261202,AKOLA,1973,0.0,8.1,0.0,0.0,0.0,69.3,295.6,350.5,129.8,80.3,0.0,0.0,933.6,8.1,0.0,845.2,80.3
29325,261202,AKOLA,1974,0.0,0.0,0.3,0.8,9.0,48.1,168.3,165.0,30.8,116.0,0.0,0.0,538.2,0.0,10.1,412.1,116.0
29326,261202,AKOLA,1975,1.3,22.8,0.1,0.0,0.0,127.5,166.2,157.6,231.3,59.1,0.0,0.0,766.1,24.2,0.2,682.6,59.1
29327,261202,AKOLA,1976,0.0,0.0,3.1,6.2,0.3,74.8,241.6,201.5,109.4,0.0,89.5,0.0,726.5,0.0,9.6,627.4,89.5
29328,261202,AKOLA,1977,0.0,1.8,0.2,0.1,9.8,233.6,182.3,145.3,74.3,52.1,107.5,12.4,819.2,1.8,10.0,635.4,171.9
29329,261202,AKOLA,1978,7.5,25.3,38.2,6.2,0.0,151.3,326.0,246.7,16.3,13.8,23.8,20.1,875.0,32.7,44.3,740.3,57.7
29330,261202,AKOLA,1979,30.3,20.6,6.7,0.0,3.2,180.7,165.1,312.8,144.7,2.3,50.7,6.7,923.9,50.9,9.8,803.3,59.8
29331,261202,AKOLA,1980,12.8,0.0,0.0,0.0,0.6,194.8,148.7,254.6,42.3,0.0,0.0,17.6,671.4,12.8,0.6,640.4,17.6
29332,261202,AKOLA,1981,7.9,5.3,5.0,0.0,3.8,104.3,195.4,307.8,228.5,4.6,0.4,21.7,884.8,13.2,8.8,836.1,26.7
29333,261202,AKOLA,1982,53.7,14.6,4.9,1.1,6.6,46.3,210.0,72.9,108.9,14.9,10.5,0.0,544.6,68.3,12.6,438.2,25.5
29334,261202,AKOLA,1983,0.0,0.0,6.2,1.8,0.0,71.0,206.9,342.0,162.7,52.3,0.0,4.3,847.2,0.0,8.0,782.6,56.6
29335,261202,AKOLA,1984,10.0,16.0,0.0,0.0,0.0,110.3,75.9,175.0,31.0,101.3,0.0,0.0,519.6,26.0,0.0,392.3,101.3
29336,261202,AKOLA,1985,26.1,0.0,0.0,11.1,9.0,219.7,184.7,96.7,16.1,56.6,0.0,0.0,619.9,26.1,20.1,517.2,56.6
29337,261202,AKOLA,1986,0.0,40.2,0.1,0.0,3.5,156.2,334.9,298.7,27.3,0.7,0.0,3.0,864.6,40.2,3.6,817.1,3.7
29338,261202,AKOLA,1987,36.9,13.1,1.2,3.9,4.3,193.6,122.5,260.3,15.8,90.1,39.8,2.5,783.9,50.0,9.4,592.2,132.4
29339,261202,AKOLA,1988,0.0,0.0,0.0,1.4,6.6,145.4,458.2,218.5,366.2,115.8,11.2,0.8,1324.1,0.0,8.1,1188.3,127.8
29340,261202,AKOLA,1989,0.0,0.0,35.0,0.0,5.4,179.6,167.2,239.2,94.4,11.5,0.0,17.9,750.3,0.0,40.5,680.4,29.4
29341,261202,AKOLA,1990,3.9,0.4,0.0,0.0,61.7,338.2,274.9,309.9,31.4,129.9,0.1,10.4,1160.8,4.4,61.7,954.4,140.4
29342,261202,AKOLA,1991,0.0,1.1,0.0,2.4,0.0,172.7,179.8,90.0,3.0,0.2,18.8,0.0,468.2,1.1,2.4,445.6,19.1
